Recursive Calls CPU TIME (ms)  LCS	ISL1	 ISL2
331085	   10	5	49640	  59693
341148	   2	5	62797	  20325
628773	   3	4	81318	  1130
321013	   2	5	11744	  27320
349343	   2	5	35820	  30239
376062	   2	5	3918	  31997
462396	   3	5	7999	  24781
144756	   1	5	12827	  32133
542663	   3	5	67562	  60702
551596	   3	5	16303	  5152
173008	   1	5	71608	  74900
128441	   1	5	40413	  122
212227	   2	5	75960	  58082
628477	   3	4	78889	  2220
202031	   1	5	53041	  40434
358976	   1	6	35402	  46220
210090	   1	5	54235	  74393
502813	   3	4	40832	  21043
216091	   1	6	36557	  37055
444697	   2	4	67783	  51375
248017	   1	6	86763	  48313
293886	   1	5	18844	  26013
310614	   1	5	45923	  53813
391697	   2	5	14815	  55333
115445	   1	6	85334	  88644
242031	   1	5	71166	  19277
295283	   1	5	87584	  37405
56473	   0	4	2751	  32012
530257	   2	5	8437	  308
578317	   2	4	19384	  50396
141510	   1	5	85171	  38893
396436	   1	5	66718	  63482
475793	   2	4	54179	  66168
571915	   2	4	24364	  26946
358157	   2	5	82222	  4669
537781	   2	4	21836	  13245
355209	   1	6	61972	  18229
431959	   1	5	4519	  9475
338183	   2	5	52945	  86360
164594	   1	5	73667	  55315
234253	   1	5	85930	  66484
715597	   2	3	55148	  27123
588278	   2	4	29316	  85467
146262	   0	4	32752	  41939
74458	   0	6	49804	  82059
168091	   0	5	15665	  86053
196258	   0	5	13985	  1437
461442	   1	4	70059	  50671
86588	   1	6	14178	  21666
547527	   2	4	26425	  7153
289795	   1	5	50576	  77975
223249	   1	4	89462	  47667
28313	   0	8	88603	  31693
101702	   0	5	71181	  6135
522282	   2	5	51117	  74424
213400	   1	7	83580	  5509
138440	   0	5	84366	  46754
147378	   0	7	31343	  44800
361189	   2	6	48555	  30191
356508	   1	6	55998	  9673
321621	   1	6	59682	  80325
175832	   1	5	56077	  44013
524713	   1	5	3629	  43607
493366	   2	5	37404	  10342
220665	   0	6	74969	  79242
432883	   1	5	48993	  20328
334297	   1	5	78330	  70264
489133	   2	4	50988	  51058
151120	   0	5	39896	  5830
440104	   1	5	48717	  10509
474685	   2	4	4396	  58163
582430	   1	5	24782	  45879
343898	   1	6	26342	  64406
294411	   1	5	51173	  56851
332237	   1	6	47082	  604
662797	   3	4	76015	  23139
467485	   2	5	44517	  37449
194468	   1	5	74386	  58660
358694	   1	5	10697	  82664
632864	   2	5	13157	  66277
374391	   1	5	46004	  28389
151704	   0	6	76231	  10704
98955	   0	5	50898	  49019
133389	   0	5	46481	  33171
491100	   2	5	5092	  59435
172128	   0	5	7079	  38726
322314	   1	6	52451	  87962
97709	   0	6	21134	  56360
253156	   1	6	47958	  40094
195565	   0	6	74435	  29381
44294	   0	6	79372	  48836
370817	   1	4	27617	  53221
455708	   1	5	82333	  23061
582233	   2	4	10543	  13385
532245	   3	5	26783	  78870
444377	   1	5	10419	  86742
218126	   1	5	64376	  20775
549624	   2	4	65921	  66274
227164	   1	4	394	  84623
696291	   3	4	32579	  84533
715597	   3	3	16580	  15690
216473	   0	6	8818	  20486
715597	   3	3	51285	  71782
249094	   1	5	85208	  68138
139731	   0	6	80948	  1083
633046	   3	4	8666	  16393
188265	   1	6	38432	  77535
225059	   1	5	10217	  51775
430452	   2	4	14511	  44011
124563	   1	6	82997	  7919
309207	   1	5	36106	  29258
365383	   1	5	44638	  57620
78419	   0	7	80657	  83646
572743	   2	4	54520	  35101
228148	   0	5	79942	  70653
319786	   1	5	63591	  60052
315591	   1	5	46668	  10581
434342	   2	6	45832	  36071
159332	   0	5	53762	  14789
220370	   1	6	78218	  64789
390108	   2	5	10668	  57953
563555	   3	4	85417	  9024
557237	   2	4	5082	  31328
203875	   0	7	43358	  77785
465213	   1	4	88773	  69001
333250	   1	5	41933	  3308
515784	   1	5	19623	  33661
60894	   0	4	9666	  56193
603588	   2	5	11582	  12306
194575	   1	6	78486	  40558
261434	   1	5	89088	  75560
422568	   1	6	39334	  1497
295606	   2	4	74175	  30803
465118	   2	5	46764	  3346
419158	   1	6	7079	  31687
459963	   2	4	5255	  83924
288960	   1	4	47991	  2320
212426	   0	7	28268	  60170
543107	   3	5	89708	  11740
378238	   1	6	30030	  40734
162966	   1	4	78413	  29810
427293	   2	4	31506	  8604
368947	   2	5	37676	  81266
197496	   1	5	70076	  73051
709810	   2	4	1702	  77482
504269	   2	4	70219	  20771
484973	   2	4	24007	  75414
472920	   1	5	86989	  8804
690613	   2	4	35372	  63708
248813	   1	6	2716	  14155
517181	   2	5	50486	  28614
206197	   0	7	70488	  63326
461850	   1	6	23447	  89418
323821	   1	7	75729	  13506
453097	   2	4	72247	  54148
518525	   1	5	21017	  15863
175056	   1	5	24580	  9065
374146	   1	5	23631	  39934
286304	   2	5	14976	  37054
247611	   1	6	39298	  78586
262692	   1	5	3086	  70340
134830	   1	6	39074	  58500
254279	   1	6	14438	  66910
362689	   1	5	76293	  76302
308369	   1	4	20715	  80828
215493	   1	6	4571	  14450
357798	   1	3	40021	  74281
318916	   1	5	75143	  87011
512393	   2	5	51073	  27289
312959	   1	5	9229	  83281
173708	   1	5	68411	  87515
312227	   1	6	60244	  6933
656350	   3	4	27355	  50831
152290	   1	5	36073	  39852
181086	   1	6	63803	  47698
323157	   1	5	47859	  2431
308679	   1	5	70245	  23130
222513	   1	6	76650	  8008
269172	   1	6	69772	  3749
614329	   2	4	88884	  58357
636247	   3	4	10247	  52979
128505	   1	5	78780	  40684
427731	   1	5	46948	  35574
198278	   0	5	71544	  54617
348484	   1	5	31044	  65592
502063	   2	4	39005	  25034
707237	   3	4	70155	  65011
715597	   2	3	47635	  15237
115027	   0	6	30083	  61315
538942	   2	5	58008	  76498
377713	   2	5	75402	  72684
173011	   1	5	72137	  45361
315038	   1	4	38899	  62451
74835	   0	5	48422	  64923
195802	   1	5	3988	  86894
384955	   2	4	87752	  1809
225500	   1	5	89404	  86901
315592	   1	6	52358	  88563
533076	   2	4	75198	  12859
675457	   2	4	65440	  66394
111469	   0	5	3769	  88706
35812	   0	7	34528	  53749
340780	   1	6	63473	  63331
298408	   1	6	61067	  80185
521947	   2	4	83166	  71163
385713	   2	5	80517	  82694
199365	   0	5	31822	  61134
430469	   2	5	76440	  37291
222623	   1	5	63570	  44853
132837	   1	6	87735	  83376
189332	   1	6	8034	  44733
148636	   0	5	74288	  64904
227089	   1	6	75099	  77634
295864	   1	4	2262	  5544
241081	   1	5	83536	  18352
290245	   0	4	19793	  12062
149628	   0	6	31018	  75437
293876	   1	5	57098	  63380
97764	   0	6	36459	  890
461585	   2	4	47579	  30711
251034	   0	4	37974	  8476
715597	   3	3	23777	  22512
352678	   1	6	45894	  74903
8012	   0	6	25189	  45101
218370	   1	5	12986	  13024
669263	   3	5	86984	  77954
494727	   1	4	41093	  64991
98856	   1	6	83490	  46768
105054	   0	6	35247	  33024
451296	   3	4	26553	  44525
523405	   2	4	25959	  57607
562721	   2	4	47536	  76151
379063	   1	4	77509	  19602
329038	   1	5	15546	  75080
450463	   2	4	83172	  76527
628477	   2	4	75044	  36883
452769	   2	5	78674	  45369
187106	   1	6	55485	  52817
147465	   1	6	21949	  33659
622636	   2	4	8207	  57810
372381	   1	5	25194	  58220
235497	   1	5	38915	  34924
158711	   1	6	4465	  88417
143318	   0	5	1679	  76833
98752	   0	6	19802	  29568
288008	   1	5	89400	  3363
387896	   1	5	79624	  49077
108315	   1	4	78768	  57078
292498	   1	5	7514	  73076
715597	   2	3	53864	  14474
269397	   1	6	70206	  72286
344277	   1	6	31570	  7523
116975	   1	7	20712	  71764
329224	   1	5	65856	  60458
440167	   2	5	62610	  2179
401701	   1	5	4878	  62663
14795	   0	6	35602	  3351
532103	   2	4	78412	  971
141650	   1	5	70246	  87848
327936	   1	6	22818	  21429
248534	   1	5	39868	  60211
168893	   1	6	23220	  68555
187279	   1	6	78932	  2157
350048	   1	5	30722	  6331
184282	   0	4	3259	  63667
563119	   2	4	31811	  52076
578317	   2	4	39621	  87590
408673	   1	4	85075	  13710
164964	   1	5	79461	  39460
282333	   1	5	60040	  80317
226592	   0	5	43049	  11176
377561	   1	4	81881	  22326
380169	   1	5	62932	  33098
367045	   1	6	29085	  84477
144453	   1	7	87305	  8594
448895	   1	5	18586	  61046
572083	   2	4	53249	  45862
430119	   1	4	82279	  72996
89882	   1	6	15454	  81863
273798	   0	4	45870	  39896
323850	   1	5	62005	  37298
496292	   2	5	22048	  81756
152289	   0	4	2240	  88030
369898	   1	5	45519	  45243
72503	   1	4	8836	  32257
230091	   1	6	55552	  57909
253188	   1	4	5970	  38765
212907	   0	6	42767	  84435
245100	   1	5	26433	  36387
539341	   2	5	15449	  50835
520221	   1	5	72473	  86484
41865	   0	6	26345	  20710
344755	   1	5	85470	  37844
499591	   1	4	9137	  49406
465689	   2	4	61282	  65903
614550	   2	5	16583	  71557
248135	   1	6	79259	  27273
622229	   2	4	56400	  2652
295878	   1	7	44762	  63084
378633	   1	5	70633	  81883
715597	   2	3	74183	  48563
414884	   1	4	87798	  10967
149513	   1	6	78644	  72447
545209	   2	6	48196	  23650
322380	   2	5	63323	  10509
470533	   2	5	78456	  9092
276614	   1	6	25180	  12106
177075	   1	5	3186	  67853
529579	   1	5	33967	  36654
396969	   1	6	85648	  63544
242886	   0	5	16588	  50613
378977	   2	5	84612	  77304
371528	   1	5	24575	  23692
465118	   1	5	456	  43348
227168	   0	5	41151	  51600
369321	   2	5	42489	  7067
195361	   1	6	72836	  44178
279932	   1	4	7544	  87235
445445	   1	4	63503	  11119
403344	   2	5	6446	  84155
293093	   1	5	63184	  52767
518953	   2	5	2287	  28470
459541	   2	5	11065	  25419
375007	   1	4	49226	  44019
707237	   2	4	63940	  45230
91661	   0	6	12591	  9559
381968	   1	5	37945	  36240
270886	   2	6	13222	  2659
378556	   1	5	57193	  30877
582407	   2	5	15239	  10130
218285	   1	5	25261	  7866
259620	   1	5	80301	  88191
177820	   1	5	78418	  62309
301165	   1	5	17400	  79539
250636	   1	5	87186	  3187
341297	   1	5	87863	  17710
171652	   1	5	65366	  88374
306527	   2	5	20043	  23721
121697	   0	6	53708	  5327
473946	   2	5	46240	  30708
185327	   1	3	67043	  48878
383443	   1	5	47281	  42829
297465	   1	6	15987	  65718
270409	   1	6	6054	  66952
101341	   0	6	35416	  52716
217815	   1	6	59885	  18929
358747	   1	6	61101	  21978
174947	   0	5	5826	  21140
569661	   2	4	49030	  67051
292924	   1	4	38389	  23150
571915	   2	4	60646	  14147
460683	   2	4	15703	  49909
303265	   1	6	44914	  29259
715597	   2	3	79170	  27210
527783	   2	4	47583	  59005
330283	   1	5	83533	  23475
134319	   0	5	89826	  52818
171253	   1	5	72116	  34387
574524	   3	5	32895	  2401
259451	   1	5	88433	  50997
648355	   2	4	58992	  34691
427575	   1	4	24134	  11094
264034	   0	4	57355	  43956
278605	   1	5	24488	  75526
533837	   2	5	71451	  79891
92134	   0	6	59585	  6708
363264	   1	5	44480	  47851
553333	   2	4	10851	  45652
410267	   2	5	2906	  25516
459893	   1	5	72373	  8786
217641	   1	7	5909	  53233
375812	   1	5	41396	  86759
445618	   1	5	21365	  11914
461665	   1	5	41389	  17034
230348	   1	4	84381	  53593
212271	   1	5	78730	  3329
298664	   1	5	73033	  77507
85974	   0	5	60399	  6587
232897	   1	5	33013	  2604
319621	   1	4	19839	  56549
502813	   2	4	75566	  60323
469281	   2	4	81377	  78350
313601	   1	6	20542	  41456
414959	   1	4	75508	  86985
373772	   1	5	20217	  78235
327761	   1	6	59333	  66465
442515	   1	5	4532	  5126
696291	   3	4	82717	  52269
191079	   1	6	28223	  4713
609818	   2	4	72230	  51677
334639	   1	5	36480	  37921
326385	   1	6	68370	  57201
335561	   1	5	15749	  71421
364490	   1	6	2433	  33343
357798	   1	3	10505	  121
143328	   0	5	15563	  74
328117	   1	5	6949	  39616
260247	   0	5	70276	  16155
72629	   0	7	89734	  52733
341181	   2	6	84583	  33432
439960	   2	5	68435	  14653
583835	   1	5	10292	  70516
375579	   1	4	24798	  53333
115331	   0	6	49911	  25583
321442	   1	5	79733	  4460
293410	   1	6	61446	  73645
446868	   1	5	68410	  64620
384919	   1	5	50367	  63074
392357	   2	5	14056	  80350
263280	   0	7	85539	  42485
283976	   0	6	6121	  46536
711324	   2	4	82051	  70214
380581	   1	5	50194	  55439
198039	   1	6	21128	  82790
533783	   2	5	2353	  18008
204783	   1	6	23770	  19950
192949	   0	6	67672	  78742
287088	   1	5	16274	  1175
382699	   1	5	14333	  19792
419650	   2	5	79795	  34155
213090	   0	5	79736	  47963
107094	   0	7	25233	  53202
715597	   2	3	61259	  9752
513605	   2	4	4681	  46634
108224	   0	4	85387	  72346
208654	   1	7	48308	  85163
296027	   2	5	70864	  88280
218204	   1	5	2153	  79267
501013	   1	5	69568	  15520
305328	   1	4	60690	  42522
206195	   0	5	12074	  58905
443937	   1	5	86397	  53915
183992	   1	5	11968	  83622
163305	   0	7	86360	  74002
265829	   1	5	71873	  13332
443992	   3	5	32739	  22239
175782	   1	5	19665	  42916
336134	   2	5	86765	  16599
260132	   1	5	33295	  70009
325536	   2	5	27808	  53238
689389	   2	4	58219	  65915
301801	   2	5	4173	  39128
186408	   1	5	78493	  17688
236085	   1	6	74632	  82746
255540	   1	6	32356	  86910
128813	   1	5	48935	  48937
379644	   3	5	51367	  64890
499609	   2	4	7696	  73894
662797	   3	4	27876	  34794
447353	   3	5	13534	  73048
354763	   2	4	64548	  69350
191993	   0	7	41636	  66972
190026	   0	6	55712	  41403
242214	   1	4	65859	  3620
183179	   1	6	43216	  57472
335609	   1	6	40850	  29827
212921	   0	7	32478	  399
88504	   0	6	39496	  47251
715597	   2	3	54855	  60750
129661	   1	5	42920	  85139
489330	   2	5	72851	  39711
84165	   1	6	30324	  40569
439260	   1	5	28989	  73102
314531	   1	4	75999	  86936
319369	   1	5	21991	  78611
444947	   1	5	26496	  27828
134559	   1	6	85144	  58683
407838	   1	5	79798	  84362
333568	   1	5	86247	  76098
182368	   0	8	40538	  43366
121637	   0	6	26235	  87974
675457	   2	4	82357	  62646
547581	   2	4	78308	  56526
204973	   0	4	89291	  62461
386199	   1	4	22179	  56439
378465	   2	5	27140	  21751
280348	   1	5	36501	  14792
223698	   1	5	61525	  80479
449437	   1	4	52599	  62495
365484	   1	4	37036	  42533
487859	   2	5	24963	  16713
236886	   1	5	7908	  78369
313305	   1	5	43764	  12995
320563	   1	5	56046	  77287
430527	   2	5	48782	  71464
556670	   2	5	86460	  1513
132919	   1	6	26415	  8209
628477	   2	4	3706	  54561
471143	   1	5	52007	  11545
310521	   1	5	33923	  89384
317658	   1	4	47617	  88632
259444	   1	6	76470	  46851
402070	   1	5	7355	  25825
421615	   2	6	79910	  22257
501901	   2	5	80775	  24133
586582	   2	4	17574	  11730
715597	   3	3	77818	  83224
347101	   1	5	63301	  32253
183504	   0	5	50137	  31616
414079	   1	5	40398	  30440
575331	   1	4	30202	  69824
255769	   1	6	75017	  72046
441083	   1	4	9490	  87651
114150	   0	5	31760	  51554
97545	   0	5	55486	  59188
341985	   1	5	62794	  44780
463341	   1	5	1697	  13750
596059	   2	5	34378	  82205
399749	   2	5	60978	  49910
662797	   4	4	32720	  88015
425617	   2	4	70145	  47505
282943	   1	5	807	  89492
390082	   1	5	59288	  27641
409834	   1	5	65992	  52906
286762	   1	6	4841	  3837
182479	   0	5	8873	  825
289170	   1	4	7137	  83755
219366	   0	4	68532	  32976
363078	   1	4	71521	  19842
259152	   1	6	58460	  63851
231788	   1	4	61816	  48462
405505	   1	4	60366	  46400
352159	   1	7	26866	  61337
91841	   0	6	73710	  83087
29768	   0	6	8302	  72655
185328	   1	4	28450	  41899
330896	   1	5	53670	  40164
269862	   1	5	13839	  30182
272333	   1	5	78205	  23607
438309	   2	5	40223	  6956
468109	   2	4	30403	  40059
403057	   1	5	32371	  80689
715597	   2	3	54567	  83494
309960	   1	7	58214	  4704
367382	   1	5	16176	  42778
273763	   1	4	27983	  34869
99019	   0	6	35761	  22832
219469	   1	6	36298	  61917
77078	   1	7	1773	  58853
527718	   2	5	10990	  25034
509713	   2	4	80479	  44288
156184	   0	4	78216	  9518
459663	   2	4	54443	  30492
415557	   2	5	39050	  35317
327314	   1	6	29922	  31650
456127	   2	5	54023	  72936
423339	   1	5	35968	  22932
474997	   2	4	25429	  21239
153142	   1	5	40239	  25093
187906	   0	6	61059	  57562
354171	   1	5	17326	  1216
